year,state,district,total_votes,D,O,R,dPct,rPct,oPct,ID,INC,IncPct,Open,Challenge,Winner,Dreg,Rreg,Oreg,Dcont,Rcont,Ocont,Midterm?,PVI (0 to 100),PVI (-100 to 100),ID2,PresApprov,PresDisapp,PresApprovDiff,ECI,PresYrsIncumb,PresParty,Pres_Incumbent_SameParty,PrevElectionR%,PrevElectionD%,PrevElectionIncumbParty%,PrevElection2R%,PrevElection2D%,PrevElection2IncumbParty%,PrevPresR%,PrevPresD%,PrevPresImcumb%,PrevPresParty,PrevPresSameAsInc?,YearsIncumbPartyControl,TermsDemControl,TermsRepControl,Age 25 to 44,Age 65 and over,Race White,Race Black or African American,Race American Indian and Alaska Native,Race Asian,Race Native Hawaiian and Other Pacific Islander,Race Some other race,Race Two or more races,Race Hispanic or Latino,Unemployment Rate,Delta unemployment Rate,Median household income,PercentDelta median household income,Percent below poverty level,INC_DW_NOM,Sabato,SabatoNum,PVI2,demoScore
2012,VA,5,347723,149214,5500,193009,0.42911743,0.555065383,0.015817188,2012VA5,R,0.555065383,0,1,R,#N/A,#N/A,#N/A,1222306.35,1980843.02,0,0,53,6,2012VA,0.46,0.48,-0.02,-16,4,D,0,0.508119457,0.46987875,0.508119457,0.498565013,0.500857838,0.498565013,52.2,46.8,52.2,R,1,1,0,1,23.9,16.3,73.5,22.5,0.2,1.5,0,0.9,1.4,2.9,4.6,0.6,44171,-0.037445383,11,0.568,Likely R,3,6,0
2012,VA,6,323227,111949,0,211278,0.346347923,0.653652077,0,2012VA6,R,0.653652077,0,1,R,#N/A,#N/A,#N/A,171535.14,1981853.39,0,0,56,12,2012VA,0.46,0.48,-0.02,-16,4,D,0,0.762691889,0,0.762691889,0.615732797,0.366100924,0.615732797,57.7,41.2,57.7,R,1,10,0,10,23.8,15.5,84.3,11.4,0.2,1.5,0,1,1.5,4.1,3.8,0.5,47449,-0.036881705,9,0.495,R,5,12,0
2012,VA,7,380995,158012,0,222983,0.414735102,0.585264898,0,2012VA7,R,0.585264898,0,1,R,#N/A,#N/A,#N/A,1009969.55,7491580.96,0,0,55.5,11,2012VA,0.46,0.48,-0.02,-16,4,D,0,0.592150024,0.341111044,0.592150024,0.627203313,0.370962327,0.627203313,54.3,44.9,54.3,R,1,17,0,17,26.9,12.9,75.4,17.2,0.3,3.8,0,1.2,2,4.6,4,0.8,66601,-0.029323884,5.8,0.518,R,5,10,0
2012,VA,8,350382,226847,16165,107370,0.647427665,0.306436975,0.046135361,2012VA8,D,0.647427665,0,1,D,#N/A,#N/A,#N/A,1334691.62,240779.68,18581.03,0,42.5,-15,2012VA,0.46,0.48,-0.02,-16,4,D,1,0.372979009,0.610250173,0.610250173,0.296849149,0.679427295,0.679427295,32.8,66.3,66.3,D,1,11,11,0,38.1,9.4,64.9,14,0.4,10.5,0.1,6.8,3.3,17,3.4,0.1,92706,-0.033449831,5.2,-0.302,D,-5,-14,0
2012,VA,9,301282,116400,0,184882,0.386349002,0.613650998,0,2012VA9,R,0.613650998,0,1,R,#N/A,#N/A,#N/A,479435.56,1320305.58,0,0,55.5,11,2012VA,0.46,0.48,-0.02,-16,4,D,0,0.512131053,0.464072289,0.512131053,0,0.970670038,0,58.9,39.7,58.9,R,1,1,0,1,24.2,16.3,93.3,4,0.2,1.1,0,0.4,1,1.6,4.2,0.3,37705,-0.025142554,12.4,0.542,R,5,12,0
2012,VA,10,365917,142024,9855,214038,0.388131735,0.584935928,0.026932337,2012VA10,R,0.584935928,0,1,R,#N/A,#N/A,#N/A,280021.19,1020032.15,0,0,52,4,2012VA,0.46,0.48,-0.02,-16,4,D,0,0.628684862,0.348127122,0.628684862,0.588015179,0.388312955,0.588015179,49.6,49.6,49.6,O,0,17,0,17,30.6,8.5,73,7.1,0.4,12,0.1,3.9,3.5,13.4,3.5,0.4,101545,-0.060042346,3.7,0.284,R,5,4,0
2012,VA,11,331455,202606,10947,117902,0.611262464,0.355710428,0.033027108,2012VA11,D,0.611262464,0,1,D,#N/A,#N/A,#N/A,1396232.09,707679.39,9287.68,0,46.5,-7,2012VA,0.46,0.48,-0.02,-16,4,D,1,0.487942331,0.49226485,0.49226485,0.430492001,0.546878781,0.546878781,38.5,60.7,60.7,D,1,2,2,0,28.8,9.2,63.7,11.5,0.3,14.9,0.1,5.8,3.8,15.7,3.6,0.5,109168,-0.047037593,3.4,-0.304,D,-5,-7,0
2012,WA,1,328212,177025,0,151187,0.539361754,0.460638246,0,2012WA1,D,0.539361754,1,1,D,#N/A,#N/A,#N/A,8087309.29,1716156.79,0,0,48.5,-3,2012WA,0.51,0.42,0.09,-16,4,D,1,0.423332966,0.576667034,0.576667034,0.322416092,0.677583908,0.677583908,41.9,56.3,56.3,D,1,7,7,0,29.2,11,77.9,2.5,0.8,11.8,0.4,2.2,4.5,7.5,4.9,1,76261,-0.033634492,5,-0.33,Likely D,-3,-3,0
2012,WA,2,302291,184826,0,117465,0.611417475,0.388582525,0,2012WA2,D,0.611417475,0,1,D,#N/A,#N/A,#N/A,1225992.83,288833.01,0,0,46,-8,2012WA,0.51,0.42,0.09,-16,4,D,1,0.489276655,0.510723345,0.510723345,0.376078653,0.623921347,0.623921347,37.6,60.5,60.5,D,1,6,6,0,25.8,12.9,86.2,1.4,1.8,3.7,0.3,2.7,3.9,9.2,5.5,0.9,57883,-0.036262806,7.5,-0.365,D,-5,-8,0
2012,WA,3,293884,116438,0,177446,0.396203944,0.603796056,0,2012WA3,R,0.603796056,0,1,R,#N/A,#N/A,#N/A,54965.48,1623136.4,0,0,51,2,2012WA,0.51,0.42,0.09,-16,4,D,0,0.52971888,0.47028112,0.52971888,0.359874634,0.640125366,0.359874634,47.1,50.9,47.1,D,0,1,0,1,25.8,12.9,87.9,1.4,1,3.3,0.4,2,4,7.3,6.3,0.7,55274,-0.018978181,9.2,0.379,R,5,2,0
2012,WA,4,233689,78940,0,154749,0.337799383,0.662200617,0,2012WA4,R,0.662200617,0,1,R,#N/A,#N/A,#N/A,63253.05,1453308.11,0,0,57,14,2012WA,0.51,0.42,0.09,-16,4,D,0,0.676420701,0.323579299,0.676420701,0.630879459,0.369120541,0.630879459,58.9,39.2,58.9,R,1,9,0,9,25.2,11.9,76.1,1,2.2,1.5,0.1,16.2,3,33,5.5,0.3,48265,-0.039614628,13.2,0.416,R,5,14,0
2012,WA,5,308578,117512,0,191066,0.380817816,0.619182184,0,2012WA5,R,0.619182184,0,1,R,#N/A,#N/A,#N/A,364221.03,1994782,0,0,53,6,2012WA,0.51,0.42,0.09,-16,4,D,0,0.636663422,0.363336578,0.636663422,0.652806569,0.347193431,0.652806569,51.2,46.3,51.2,R,1,9,0,9,24.2,13.8,88.3,1.5,2.2,2.2,0.3,2,3.5,6.2,5.2,0.6,46714,-0.039517061,10.2,0.43,R,5,6,0
2012,WA,6,316386,186661,0,129725,0.589978697,0.410021303,0,2012WA6,D,0.589978697,1,1,D,#N/A,#N/A,#N/A,2494274.77,2097117.11,0,0,47.5,-5,2012WA,0.51,0.42,0.09,-16,4,D,1,0.419607678,0.580392322,0.580392322,0.331354359,0.668645641,0.668645641,40.9,57,57,D,1,16,16,0,24.9,14.9,78.8,5.3,2.2,4.8,0.9,2.4,5.6,8,6.2,0.9,49959,-0.028443324,10.2,-0.312,D,-5,-5,0
2012,WA,7,374580,298368,0,76212,0.796540125,0.203459875,0,2012WA7,D,0.796540125,0,1,D,#N/A,#N/A,#N/A,873351.47,40956.17,0,0,36,-28,2012WA,0.51,0.42,0.09,-16,4,D,1,0,0.829733585,0.829733585,0.163470547,0.836529453,0.836529453,18,80.4,80.4,D,1,16,16,0,35.7,10.9,68.9,8.2,0.9,14.5,0.6,2.3,4.5,7.7,5,0.7,61235,-0.027859884,7.7,-0.666,D,-5,-28,0
2012,WA,8,302090,121886,0,180204,0.403475785,0.596524215,0,2012WA8,R,0.596524215,0,1,R,#N/A,#N/A,#N/A,103889.85,1620451.64,28636.35,0,51,2,2012WA,0.51,0.42,0.09,-16,4,D,0,0.520516205,0.479483795,0.520516205,0.527843142,0.472156858,0.527843142,46.8,51.5,46.8,D,0,15,0,15,29.2,9.9,75.6,2.9,0.6,12.9,0.4,2.4,5.1,6.9,4.7,0.8,85141,-0.032170165,4.3,0.222,R,5,2,0
2012,WA,9,268139,192034,0,76105,0.716173328,0.283826672,0,2012WA9,D,0.716173328,0,1,D,#N/A,#N/A,#N/A,992520.9,6313.41,0,0,42.5,-15,2012WA,0.51,0.42,0.09,-16,4,D,1,0.451479206,0.548520794,0.548520794,0.345540603,0.654459397,0.654459397,29.9,68.6,68.6,D,1,8,8,0,28.7,11.2,70.6,8,1.2,9.2,1.7,3.7,5.6,11.8,5.6,1.2,58374,-0.029550827,9.1,-0.282,D,-5,-15,0
2012,WA,10,278417,163036,0,115381,0.585582059,0.414417941,0,2012WA10,D,0.585582059,1,1,D,#N/A,#N/A,#N/A,2029549.66,495937.21,4540.62,0,48,-4,2012WA,0.51,0.42,0.09,-16,4,D,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41,57.2,57.2,D,1,16,16,0,27.6,12.1,75.5,6,1.4,6.4,1.6,2.6,6.5,10.3,6.7,#N/A,57401,#N/A,9.4,#N/A,D,-5,-4,0
2012,WV,1,214151,80342,0,133809,0.375165187,0.624834813,0,2012WV1,R,0.624834813,0,1,R,#N/A,#N/A,#N/A,300327.73,1336707.03,0,0,54.5,9,2012WV,0.33,0.6,-0.27,-41,4,D,0,0.504002668,0.495997332,0.504002668,0,0.99930801,0,56.7,41.5,56.7,R,1,1,0,1,24.4,16.1,95.3,2.1,0.1,0.8,0,0.2,1.4,1.1,4,0.3,39720,-0.04358006,11.7,0.292,R,5,10,0
2012,WV,2,226766,68560,0,158206,0.302338093,0.697661907,0,2012WV2,R,0.697661907,0,1,R,#N/A,#N/A,#N/A,13654.69,3016551.87,0,0,54,8,2012WV,0.33,0.6,-0.27,-41,4,D,0,0.684570787,0.296907895,0.684570787,0.570688193,0.429249832,0.570688193,54.7,43.9,54.7,R,1,6,0,6,25.4,15.4,92.8,3.4,0.1,0.6,0,0.4,2.7,1.6,4.6,0.5,43516,-0.04327144,10.6,0.258,R,5,8,0
2012,WV,3,200437,108199,0,92238,0.539815503,0.460184497,0,2012WV3,D,0.539815503,0,1,D,#N/A,#N/A,#N/A,1720828.35,601663.2,0,0,53,6,2012WV,0.33,0.6,-0.27,-41,4,D,1,0.439613527,0.560386473,0.560386473,0.330807359,0.669192641,0.669192641,55.7,42.3,42.3,R,0,15,15,0,25.5,15.9,94.3,4.1,0.2,0.5,0,0.1,0.8,0.8,3.2,0,32856,0,16.8,-0.306,Likely D,-3,7,0
2012,WI,1,364891,158414,6054,200423,0.434140606,0.549268138,0.016591256,2012WI1,R,0.549268138,0,1,R,#N/A,#N/A,#N/A,2364425.8,6651220.68,0,0,51.5,3,2012WI,0.5,0.43,0.07,-20,4,D,0,0.682096295,0.301042761,0.682096295,0.639724514,0.346899949,0.639724514,48.1,50.8,48.1,D,0,9,0,9,26.2,12.9,88.1,5.3,0.3,1.7,0,2.7,1.9,8.8,5.4,0.8,58116,-0.022076537,7,0.556,R,5,3,0
2012,WI,2,390111,265422,6,124683,0.680375585,0.319609034,1.54E-05,2012WI2,D,0.680375585,1,1,D,#N/A,#N/A,#N/A,17668828.11,90401.75,0,0,42,-16,2012WI,0.5,0.43,0.07,-20,4,D,1,0.38162929,0.617734117,0.617734117,0.305639892,0.693327279,0.693327279,28.6,70.1,70.1,D,1,7,7,0,27.7,11.5,88.5,4.2,0.3,3.2,0,1.5,2.3,5.8,4.4,0.3,57937,-0.031827675,6.5,-0.537,D,-5,-16,0
2012,WI,3,339425,217712,0,121713,0.641414156,0.358585844,0,2012WI3,D,0.641414156,0,1,D,#N/A,#N/A,#N/A,1568648.69,127409.03,0,0,47,-6,2012WI,0.5,0.43,0.07,-20,4,D,1,0.464860349,0.502824859,0.502824859,0.344444444,0.631896745,0.631896745,39.1,59.4,59.4,D,1,8,8,0,24.2,13.7,95.1,1,0.7,1.6,0,0.6,1.1,2,4.1,0.3,50666,-0.024276635,7.4,-0.264,D,-5,-6,0
2012,WI,4,325321,235257,9277,80787,0.723153439,0.248330111,0.02851645,2012WI4,D,0.723153439,0,1,D,#N/A,#N/A,#N/A,810326.08,40001.73,0,0,39.5,-21,2012WI,0.5,0.43,0.07,-20,4,D,1,0.295733363,0.689845894,0.689845894,0,0.876264365,0.876264365,24.6,74.4,74.4,D,1,16,16,0,28.9,9.7,51.8,35.3,0.7,3.3,0.1,5.6,3.2,16.2,7.9,1.1,37087,0.011135978,21,-0.529,D,-5,-21,0
2012,WI,5,368813,118478,0,250335,0.321241388,0.678758612,0,2012WI5,R,0.678758612,0,1,R,#N/A,#N/A,#N/A,0,626187.32,0,0,56,12,2012WI,0.5,0.43,0.07,-20,4,D,0,0.693242125,0.273605468,0.693242125,0.795813229,0,0.795813229,57.2,41.8,57.2,R,1,5,0,5,24.7,14.7,92.7,2.5,0.2,2.4,0,0.7,1.6,3.6,3.9,0.7,70029,-0.027445772,3.6,0.647,R,5,12,0
2012,WI,6,359381,135921,0,223460,0.378208642,0.621791358,0,2012WI6,R,0.621791358,0,1,R,#N/A,#N/A,#N/A,7408,682020.83,0,0,52.5,5,2012WI,0.5,0.43,0.07,-20,4,D,0,0.706608782,0.292735776,0.706608782,0.637088531,0.362052925,0.637088531,49.3,49.4,49.3,D,0,17,0,17,25.3,14.9,93.8,1.5,0.5,1.9,0,0.9,1.4,3.9,4.5,0.3,51922,-0.025615346,6.3,0.379,R,5,5,0
2012,WI,7,359264,157524,20,201720,0.43846308,0.561481251,5.57E-05,2012WI7,R,0.561481251,0,1,R,#N/A,#N/A,#N/A,1281552.07,2601113.23,842,0,50,0,2012WI,0.5,0.43,0.07,-20,4,D,0,0.521056335,0.444272355,0.521056335,0.391433725,0.607900251,0.391433725,45.3,53.2,45.3,D,0,1,0,1,23.5,16.2,94.2,0.6,1.6,1.9,0,0.4,1.2,1.8,4.8,0.5,46771,-0.024823074,8,0.505,Leans R,2,0,0
2012,WI,8,355161,156287,0,198874,0.4400455,0.5599545,0,2012WI8,R,0.5599545,0,1,R,#N/A,#N/A,#N/A,1048910.08,2165772.76,0,0,51,2,2012WI,0.5,0.43,0.07,-20,4,D,0,0.547650016,0.451231849,0.547650016,0.459005652,0.539979423,0.459005652,45,53.7,45,D,0,1,0,1,25.2,14.4,91.5,1.2,2.8,1.8,0,1,1.7,4.1,4.6,0.4,51143,-0.022407759,7.2,0.603,Likely R,3,1,0
2012,WY,1,241205,57573,17180,166452,0.238689082,0.690085197,0.071225721,2012WY1,R,0.690085197,0,1,R,#N/A,#N/A,#N/A,0,2635005.66,1399,0,60,20,2012WY,0.28,0.61,-0.33,-39,4,D,0,0.689967614,0.239846559,0.689967614,0.525869979,0.427759191,0.525869979,65.2,32.7,65.2,R,1,17,0,17,25.5,12.4,91.3,0.8,2.3,0.7,0,2.1,2.7,8.4,3.3,0.3,56380,-0.06081944,6.5,0.675,R,5,20,0
2014,AL,1,152036,48278,0,103758,0.317543213,0.682456787,0,2014AL1,R,0.682456787,0,1,R,#N/A,#N/A,#N/A,35603,2921584.09,1150.74,1,57.5,15,2014AL,0.33,0.63,-0.3,-33,6,D,0,0.978562459,0,0.978562459,0.825839353,0,0.825839353,61.8,37.4,61.8,R,1,18,0,18,25,14.7,67.7,27.7,1.1,1.4,0,0.7,1.4,2.9,6.9,1,43801,-0.006871989,15,0.367,R,5,15,0
2014,AL,2,167795,54692,0,113103,0.32594535,0.67405465,0,2014AL2,R,0.67405465,0,1,R,#N/A,#N/A,#N/A,0,793565.21,10473,1,58.5,17,2014AL,0.33,0.63,-0.3,-33,6,D,0,0.635989055,0.363060084,0.635989055,0.50972935,0.487905656,0.50972935,62.9,36.4,62.9,R,1,2,0,2,26.1,14.4,65.7,29.9,0.4,1.2,0,1,1.8,3.6,5.6,0.2,42939,-0.031253639,14.9,0.365,R,5,17,0
2014,AL,3,156374,52816,0,103558,0.337754358,0.662245642,0,2014AL3,R,0.662245642,0,1,R,#N/A,#N/A,#N/A,9000,957786.5,0,1,58,16,2014AL,0.33,0.63,-0.3,-33,6,D,0,0.639966415,0.358270361,0.639966415,0.594209116,0.404786539,0.594209116,62.3,36.8,62.3,R,1,9,0,9,25.3,13.9,70.9,25.3,0.3,1.2,0,0.9,1.3,2.7,6.9,0.4,40780,-0.037395782,15.5,0.338,R,5,16,0
2014,AL,4,132831,0,0,132831,0,1,0,2014AL4,R,1,0,0,R,#N/A,#N/A,#N/A,0,910135.91,0,1,64,28,2014AL,0.33,0.63,-0.3,-33,6,D,0,0.739716407,0.259016491,0.739716407,0.98817471,0,0.98817471,74.8,24,74.8,R,1,9,0,9,24.6,16,88.8,6.8,0.8,0.6,0,1.2,1.8,5.9,5.9,0.6,38888,-0.009540218,14.6,0.36,R,5,28,0
2014,AL,5,154343,0,39005,115338,0,0.747283647,0.252716353,2014AL5,R,0.747283647,0,1,R,#N/A,#N/A,#N/A,0,323737.5,26437.62,1,58.5,17,2014AL,0.33,0.63,-0.3,-33,6,D,0,0.649466345,0.349380177,0.649466345,0.578873239,0.420292287,0.578873239,63.9,34.9,63.9,R,1,2,0,2,25.8,14,77.2,17.1,0.7,1.6,0.1,1,2.2,4.8,6.3,0.7,50205,-0.049756,10.9,0.598,R,5,17,0
2014,AL,6,178236,42291,0,135945,0.237275298,0.762724702,0,2014AL6,R,0.762724702,1,1,R,#N/A,#N/A,#N/A,165464.66,6514748.02,0,1,64,28,2014AL,0.33,0.63,-0.3,-33,6,D,0,0.711653933,0.286486294,0.711653933,0.980531514,0,0.980531514,74.3,24.7,74.3,R,1,11,0,11,27.5,13.4,81,13.6,0.3,1.7,0,2.3,1.1,5,4.8,0.2,58265,0.013867674,8,0.387,R,5,28,0
2014,AL,7,133687,133687,0,0,1,0,0,2014AL7,D,1,0,0,D,#N/A,#N/A,#N/A,1489260.7,0,0,1,40,-20,2014AL,0.33,0.63,-0.3,-33,6,D,1,0.24085165,0.758486159,0.758486159,0.274951781,0.724316992,0.724316992,27.1,72.4,72.4,D,1,17,17,0,24.7,13.2,33.6,63.9,0.2,0.6,0,0.9,0.9,2.6,8.1,0.8,32347,0.006801249,22.6,-0.392,D,-5,-20,0
2014,AK,1,278464,114602,21290,142572,0.411550506,0.511994369,0.076455125,2014AK1,R,0.511994369,0,1,R,#N/A,#N/A,#N/A,10174673.33,10669075.2,7877,1,56,12,2014AK,0.35,0.58,-0.23,-14,6,D,0,0.639383859,0.286148569,0.639383859,0.689578705,0.305132994,0.689578705,55.3,41.2,55.3,R,1,18,0,18,27.7,8.2,66.9,3.5,14.1,5.4,1.1,1.2,7.9,5.9,6,0.2,70760,-0.024674958,6.8,0.278,Likely R,3,11,0
2014,AZ,1,185114,97391,0,87723,0.526113638,0.473886362,0,2014AZ1,D,0.526113638,0,1,D,#N/A,#N/A,#N/A,3340584.56,2461056.55,0,1,52,4,2014AZ,0.41,0.53,-0.12,-14,6,D,1,0.451495459,0.487982671,0.487982671,0.497166377,0.43730775,0.43730775,50.4,47.9,47.9,R,0,1,1,0,23.7,14.6,65.1,2.3,23.4,1.5,0.2,4.4,3,20.5,6.9,1.4,47242,-0.091063037,15.1,-0.161,Leans R,2,4,0
2014,AZ,2,219365,109547,104,109714,0.499382308,0.500143596,0.000474096,2014AZ2,D,0.499382308,0,1,R,#N/A,#N/A,#N/A,3610617.45,4600659.76,0,1,51.5,3,2014AZ,0.41,0.53,-0.12,-14,6,D,1,0.495704447,0.504100534,0.504100534,0.648845609,0.310576484,0.310576484,49.9,48.4,48.4,R,0,1,1,0,24.2,18,82.4,4,1.2,2.9,0.2,5.6,3.6,26.3,5.4,0.2,47030,0.135211567,11.2,-0.123,Leans D,-2,3,0
2014,AZ,3,104428,58192,51,46185,0.557245183,0.442266442,0.000488375,2014AZ3,D,0.557245183,0,1,D,#N/A,#N/A,#N/A,561116.42,103441.35,0,1,46,-8,2014AZ,0.41,0.53,-0.12,-14,6,D,1,0.371450758,0.583693938,0.583693938,0.522364962,0.411446093,0.411446093,36.9,61.4,61.4,D,1,1,1,0,27,9.3,73.5,4.7,4.4,1.6,0.2,13,2.6,61.3,8.3,3,41571,0.393567631,19.1,-0.596,D,-5,-9,0
2014,AZ,4,175179,45179,7440,122560,0.257901917,0.699627238,0.042470844,2014AZ4,R,0.699627238,0,1,R,#N/A,#N/A,#N/A,38071.77,401796.79,0,1,60,20,2014AZ,0.41,0.53,-0.12,-14,6,D,0,0.668308992,0.283697079,0.668308992,0.27527827,0.669415823,0.27527827,67.2,31,67.2,R,1,1,0,1,21.6,22.7,87.2,1.9,1.9,1,0.2,4.9,2.9,18.8,5.9,-0.9,44291,-0.185161771,10.8,0.608,R,5,20,0
2014,AZ,5,179463,54596,0,124867,0.304218697,0.695781303,0,2014AZ5,R,0.695781303,0,1,R,#N/A,#N/A,#N/A,56749.88,578157.16,0,1,58.5,17,2014AZ,0.41,0.53,-0.12,-14,6,D,0,0.671906072,0.328093928,0.671906072,0.520018846,0.432268551,0.520018846,63.8,34.6,63.8,R,1,2,0,2,26.5,15.1,84.7,3,1,4.5,0.2,3.6,3,17,5,0.1,64847,-0.054728823,6.5,0.673,R,5,17,0
2014,AZ,6,199776,70198,0,129578,0.35138355,0.64861645,0,2014AZ6,R,0.64861645,0,1,R,#N/A,#N/A,#N/A,10370.25,1119893.85,0,1,56,12,2014AZ,0.41,0.53,-0.12,-14,6,D,0,0.612960771,0.333129816,0.612960771,0.664235333,0.291178629,0.664235333,59.5,38.8,59.5,R,1,10,0,10,26.7,14.9,86.6,2.6,1.8,3.9,0.1,2.7,2.4,14.8,5.4,0.2,62151,-0.024118679,8.1,0.632,R,5,12,0
2014,AZ,7,72454,54235,18219,0,0.748543904,0,0.251456096,2014AZ7,D,0.748543904,1,1,D,#N/A,#N/A,#N/A,1886015.79,13796.11,30615.13,1,42,-16,2014AZ,0.41,0.53,-0.12,-14,6,D,1,0,0.817425114,0.817425114,0.442272407,0.502280953,0.502280953,26.5,71.7,71.7,D,1,17,17,0,30,6.4,69.1,9.4,2.7,2.2,0.2,13.8,2.6,64.4,8.3,1.4,33851,0.182919264,30.3,-0.421,D,-5,-18,0
2014,AZ,8,169776,0,41066,128710,0,0.758116577,0.241883423,2014AZ8,R,0.758116577,0,1,R,#N/A,#N/A,#N/A,0,427663.65,0,1,57.5,15,2014AZ,0.41,0.53,-0.12,-14,6,D,0,0.633484976,0.350579748,0.633484976,0.4729704,0.487625979,0.4729704,61.7,36.9,61.7,R,1,1,0,1,25,18.7,85.7,4.1,1,3.1,0.1,3.1,2.9,19.2,5.2,0.9,58230,-0.101579942,6.8,0.749,R,5,15,0
2014,AZ,9,162062,88609,5612,67841,0.546759882,0.418611396,0.034628722,2014AZ9,D,0.546759882,0,1,D,#N/A,#N/A,#N/A,3464333.4,2583141.24,0,1,50.5,1,2014AZ,0.41,0.53,-0.12,-14,6,D,1,0.446286146,0.487268671,0.487268671,#N/A,#N/A,#N/A,46.6,51.1,51.1,D,1,17,17,0,30.2,9.7,78.4,5.5,2.5,4.7,0.4,5.1,3.4,27,6.5,0,50130,0,13.5,-0.109,Likely D,-3,0,0
2014,AR,1,196256,63555,8562,124139,0.323837233,0.632536075,0.043626692,2014AR1,R,0.632536075,0,1,R,#N/A,#N/A,#N/A,279780.51,665075.08,0,1,57,14,2014AR,0.32,0.62,-0.3,-27,6,D,0,0.562300734,0.391345916,0.562300734,0.517865079,0.43477802,0.517865079,61,36.3,61,R,1,2,0,2,24.6,16.2,78.9,18.1,0.3,0.5,0,0.7,1.4,2.9,5.9,0.3,36196,-0.011327218,16.9,0.378,R,5,14,0
2014,AR,2,237330,103477,10780,123073,0.436004719,0.518573295,0.045421986,2014AR2,R,0.518573295,1,1,R,#N/A,#N/A,#N/A,1563841.26,3274629.42,0,1,54,8,2014AR,0.32,0.62,-0.3,-27,6,D,0,0.551905456,0.394824807,0.551905456,0.579036481,0.382671258,0.579036481,54.7,42.9,54.7,R,1,2,0,2,27.1,13.3,73.6,21.7,0.3,1.4,0,1,1.9,4.8,5.1,0.2,46761,-0.026774449,11.3,0.41,Leans R,2,8,0
2014,AR,3,190935,0,39305,151630,0,0.794144604,0.205855396,2014AR3,R,0.794144604,0,1,R,#N/A,#N/A,#N/A,0,582162.2,0,1,59.5,19,2014AR,0.32,0.62,-0.3,-27,6,D,0,0.759045022,0,0.759045022,0.724350755,0.275649245,0.724350755,65.5,31.6,65.5,R,1,18,0,18,26.9,12.8,85.3,2.7,1.2,2.6,0.7,4.6,2.9,13,4.4,0.3,43937,-0.037849648,13,0.344,R,5,19,0
2014,AR,4,206131,87742,7600,110789,0.425661351,0.537468891,0.036869758,2014AR4,R,0.537468891,1,1,R,#N/A,#N/A,#N/A,1189666.78,15403900.92,13147.03,1,57.5,15,2014AR,0.32,0.62,-0.3,-27,6,D,0,0.595277908,0.366912142,0.595277908,0.401529186,0.575291634,0.401529186,61.8,35.9,61.8,R,1,1,0,1,23.2,16.7,75.2,19.6,0.6,0.6,0,2.3,1.7,5.3,5.7,0.1,36385,-8.25E-05,16.5,0.616,Leans R,2,15,0
2014,CA,1,216372,84320,0,132052,0.389699222,0.610300778,0,2014CA1,R,0.610300778,0,1,R,#N/A,#N/A,#N/A,235860.36,730253.27,0,1,55,10,2014CA,0.51,0.43,0.08,-5,6,D,0,0.573825766,0.426174234,0.573825766,0.310338801,0.627928489,0.310338801,56.6,40.3,56.6,R,1,1,0,1,21.9,17.8,86.4,1.4,1.8,2.5,0.3,2.9,4.7,12.4,7.2,1.3,45751,0.124521868,11.7,0.561,R,5,10,0
2014,CA,2,217524,163124,0,54400,0.749912653,0.250087347,0,2014CA2,D,0.749912653,0,1,D,#N/A,#N/A,#N/A,887467.53,5462,7168,1,40,-20,2014CA,0.51,0.43,0.08,-5,6,D,1,0.287567002,0.712432998,0.712432998,0.571490347,0.428461606,0.428461606,27,69,69,D,1,1,1,0,24,16.2,81.3,1.7,2.3,3.6,0.2,6.8,4,16.8,5.9,-1.6,61745,-0.281739412,8,-0.436,D,-5,-20,0
2014,CA,3,150260,79224,0,71036,0.527246107,0.472753893,0,2014CA3,D,0.527246107,0,1,D,#N/A,#N/A,#N/A,1320607.27,1600768.31,0,1,48.5,-3,2014CA,0.51,0.43,0.08,-5,6,D,1,0.457695069,0.542304931,0.542304931,0.500763539,0.431888462,0.431888462,43.1,54.3,54.3,D,1,1,1,0,25.8,11.8,64.9,6.2,1.2,10.6,0.5,10.6,6,27.8,7.5,1,56043,0.194332923,11.2,-0.315,D,-5,-3,0
2014,CA,4,211134,0,0,211134,0,1,0,2014CA4,R,1,0,1,R,#N/A,#N/A,#N/A,9715.01,1972034.02,0,1,55,10,2014CA,0.51,0.43,0.08,-5,6,D,0,0.611091545,0.388908455,0.611091545,0.612686496,0.314411184,0.612686496,57.9,39.5,57.9,R,1,11,0,11,22.7,17.1,86,1.2,1.2,4.3,0.1,3.1,4,12.4,7,1.2,65274,-0.007368937,6.7,0.745,R,5,10,0
2014,CA,5,171148,129613,41535,0,0.757315306,0,0.242684694,2014CA5,D,0.757315306,0,1,D,#N/A,#N/A,#N/A,1712297.91,0,1745,1,40.5,-19,2014CA,0.51,0.43,0.08,-5,6,D,1,0.255288767,0.744711233,0.744711233,0.252752161,0.720491851,0.720491851,27.5,69.7,69.7,D,1,17,17,0,25.5,14.1,69.2,6.2,1.1,10.6,0.5,7.3,5,26.4,7.4,-1.2,63839,-0.255282821,8.7,-0.394,D,-5,-19,0
